site,label,biome,biome_group,family,n_obs_family,param,shapley_dfs
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,resp_14C,17,tau_passive,0.07347315731352745
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,resp_14C,17,tau_slow,0.012381442923696657
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,C_stocks,1,f_a_to_s,0.19907062247510687
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,C_stocks,1,f_s_to_p,0.12277068426912648
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,C_stocks,1,tau_active,0.0686147089870448
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,C_stocks,1,tau_passive,0.1742571920115637
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,C_stocks,1,tau_slow,0.048086916853644274
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,ER_annual,1,f_a_to_s,0.00021078420164316524
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,ER_annual,1,f_s_to_p,6.593126347278768e-06
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,ER_annual,1,tau_active,0.0015852240797941401
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,ER_annual,1,tau_passive,9.316924477088844e-06
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,ER_annual,1,tau_slow,5.735988204482616e-06
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,bulk_14C,0,f_a_to_s,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,bulk_14C,0,f_s_to_p,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,bulk_14C,0,tau_active,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,bulk_14C,0,tau_passive,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,bulk_14C,0,tau_slow,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_12C,3,f_a_to_s,0.12042262201166865
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_12C,3,f_s_to_p,0.17594952916989942
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_12C,3,tau_active,0.32876328090125806
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_12C,3,tau_passive,0.2497353251756217
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_12C,3,tau_slow,0.39423335458188397
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_14C,1,f_a_to_s,2.307646613881545e-13
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_14C,1,f_s_to_p,5.673075138522013e-13
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_14C,1,tau_active,1.0297824514412153e-13
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_14C,1,tau_passive,6.754487068861473e-12
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,fraction_14C,1,tau_slow,2.441229366961067e-13
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,resp_14C,0,f_a_to_s,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,resp_14C,0,f_s_to_p,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,resp_14C,0,tau_active,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,resp_14C,0,tau_passive,0.0
Luquillo_Experimental_Forest,Luquillo Experimental Forest (FluxCom fallback),tropical wet montane forest,tropical,resp_14C,0,tau_slow,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,C_stocks,1,f_a_to_s,0.07510125142675414
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,C_stocks,1,f_s_to_p,0.031335031337253454
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,C_stocks,1,tau_active,0.11547601847300337
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,C_stocks,1,tau_passive,0.039283154791446985
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,C_stocks,1,tau_slow,0.020048497097152708
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,ER_annual,0,f_a_to_s,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,ER_annual,0,f_s_to_p,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,ER_annual,0,tau_active,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,ER_annual,0,tau_passive,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,ER_annual,0,tau_slow,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,bulk_14C,1,f_a_to_s,0.003311276734715387
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,bulk_14C,1,f_s_to_p,0.005636407927595028
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,bulk_14C,1,tau_active,0.0031588160476149385
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,bulk_14C,1,tau_passive,0.007144535165815619
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,bulk_14C,1,tau_slow,0.02454817015123575
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_12C,3,f_a_to_s,0.23694883039499018
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_12C,3,f_s_to_p,0.254082985058405
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_12C,3,tau_active,0.38974778636753415
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_12C,3,tau_passive,0.31849370477044125
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_12C,3,tau_slow,0.41158692231811167
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_14C,3,f_a_to_s,2.388954405182639e-05
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_14C,3,f_s_to_p,9.64196571655525e-06
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_14C,3,tau_active,0.00025224504798620784
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_14C,3,tau_passive,1.3817160500194393e-05
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,fraction_14C,3,tau_slow,0.000316144634134133
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,resp_14C,0,f_a_to_s,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,resp_14C,0,f_s_to_p,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,resp_14C,0,tau_active,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,resp_14C,0,tau_passive,0.0
MI-Coarse UMBS,UMBS (US-UMB),temperate mixed forest,temperate_forest,resp_14C,0,tau_slow,0.0
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,C_stocks,1,f_a_to_s,0.09939148811026849
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,C_stocks,1,f_s_to_p,0.05510212813921312
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,C_stocks,1,tau_active,0.034620269257243125
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,C_stocks,1,tau_passive,0.07288607708436112
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,C_stocks,1,tau_slow,0.021099187473759967
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,ER_annual,3,f_a_to_s,0.05312089514357547
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,ER_annual,3,f_s_to_p,0.0017635852799544709
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,ER_annual,3,tau_active,0.2917415548732274
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,ER_annual,3,tau_passive,0.0023714273331563764
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,ER_annual,3,tau_slow,0.004134785947792627
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,bulk_14C,1,f_a_to_s,0.00041496486844945886
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,bulk_14C,1,f_s_to_p,0.0008771800221861962
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,bulk_14C,1,tau_active,0.001884669799646041
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,bulk_14C,1,tau_passive,0.001318701210573169
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,bulk_14C,1,tau_slow,0.003818523003183353
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_12C,3,f_a_to_s,0.24202036326958165
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_12C,3,f_s_to_p,0.2564516956303077
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_12C,3,tau_active,0.26995208426129896
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_12C,3,tau_passive,0.3394894367413445
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_12C,3,tau_slow,0.4620988088861464
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_14C,3,f_a_to_s,0.003558634535349716
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_14C,3,f_s_to_p,0.0014470023911829979
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_14C,3,tau_active,0.09587226896147631
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_14C,3,tau_passive,0.0019219548184713417
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,fraction_14C,3,tau_slow,0.009270023203543084
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,resp_14C,0,f_a_to_s,0.0
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,resp_14C,0,f_s_to_p,0.0
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,resp_14C,0,tau_active,0.0
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,resp_14C,0,tau_passive,0.0
MO Ozark BREA,Missouri Ozark (US-MOz),temperate deciduous forest,temperate_forest,resp_14C,0,tau_slow,0.0
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,C_stocks,1,f_a_to_s,0.15181961971091942
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,C_stocks,1,f_s_to_p,0.08825126998888384
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,C_stocks,1,tau_active,0.09318389224102944
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,C_stocks,1,tau_passive,0.12027907719073369
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,C_stocks,1,tau_slow,0.028750842664108905
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,ER_annual,14,f_a_to_s,0.003574382125983283
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,ER_annual,14,f_s_to_p,0.00016588661120068966
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,ER_annual,14,tau_active,0.030503251118122417
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,ER_annual,14,tau_passive,0.00022715292352165273
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,ER_annual,14,tau_slow,0.00017678826087287903
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,bulk_14C,1,f_a_to_s,0.017677368633253535
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,bulk_14C,1,f_s_to_p,0.01611542250404621
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,bulk_14C,1,tau_active,0.020294774641908524
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,bulk_14C,1,tau_passive,0.0219889541631653
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,bulk_14C,1,tau_slow,0.003040295736936757
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_12C,3,f_a_to_s,0.15650813101619998
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_12C,3,f_s_to_p,0.1937402998931678
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_12C,3,tau_active,0.3362491729956607
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_12C,3,tau_passive,0.26406211168331417
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_12C,3,tau_slow,0.3921418250728752
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_14C,3,f_a_to_s,0.00304322479900868
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_14C,3,f_s_to_p,0.0016725827623065136
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_14C,3,tau_active,0.07240971723747505
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_14C,3,tau_passive,0.0022797576540442175
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,fraction_14C,3,tau_slow,0.049984593301089425
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,resp_14C,0,f_a_to_s,0.0
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,resp_14C,0,f_s_to_p,0.0
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,resp_14C,0,tau_active,0.0
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,resp_14C,0,tau_passive,0.0
NH Bartlett Forest,Bartlett Forest (US-Bar),temperate mixed forest,temperate_forest,resp_14C,0,tau_slow,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,C_stocks,1,f_a_to_s,0.197903074893373
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,C_stocks,1,f_s_to_p,0.06962145157800567
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,C_stocks,1,tau_active,0.019395338210197517
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,C_stocks,1,tau_passive,0.08985107104694695
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,C_stocks,1,tau_slow,0.11255669286990426
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,ER_annual,1,f_a_to_s,0.0003918705831286003
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,ER_annual,1,f_s_to_p,2.5216694709828198e-05
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,ER_annual,1,tau_active,0.008144992942297282
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,ER_annual,1,tau_passive,3.2638796560107285e-05
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,ER_annual,1,tau_slow,0.0001163891591838034
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,bulk_14C,1,f_a_to_s,0.011605030450468765
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,bulk_14C,1,f_s_to_p,0.25308536980953755
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,bulk_14C,1,tau_active,0.05133351733211937
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,bulk_14C,1,tau_passive,0.3266349908781461
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,bulk_14C,1,tau_slow,0.24621138956652133
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_12C,0,f_a_to_s,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_12C,0,f_s_to_p,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_12C,0,tau_active,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_12C,0,tau_passive,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_12C,0,tau_slow,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_14C,0,f_a_to_s,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_14C,0,f_s_to_p,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_14C,0,tau_active,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_14C,0,tau_passive,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,fraction_14C,0,tau_slow,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,resp_14C,0,f_a_to_s,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,resp_14C,0,f_s_to_p,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,resp_14C,0,tau_active,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,resp_14C,0,tau_passive,0.0
Nahuelbuta,Nahuelbuta (FluxCom fallback),temperate montane forest,temperate_forest,resp_14C,0,tau_slow,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,C_stocks,1,f_a_to_s,0.20394255840222048
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,C_stocks,1,f_s_to_p,0.07562766809547117
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,C_stocks,1,tau_active,0.025001567462694208
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,C_stocks,1,tau_passive,0.09814660498347957
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,C_stocks,1,tau_slow,0.11371003431812625
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,ER_annual,1,f_a_to_s,1.7119096137294162e-07
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,ER_annual,1,f_s_to_p,1.2106301624496877e-07
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,ER_annual,1,tau_active,3.2184663421902174e-05
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,ER_annual,1,tau_passive,1.6895609671018924e-07
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,ER_annual,1,tau_slow,6.071248461970621e-07
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,bulk_14C,1,f_a_to_s,0.013371981033312719
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,bulk_14C,1,f_s_to_p,0.25162833083180164
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,bulk_14C,1,tau_active,0.060163860646235974
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,bulk_14C,1,tau_passive,0.3265685733560932
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,bulk_14C,1,tau_slow,0.24943158833574092
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_12C,0,f_a_to_s,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_12C,0,f_s_to_p,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_12C,0,tau_active,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_12C,0,tau_passive,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_12C,0,tau_slow,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_14C,0,f_a_to_s,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_14C,0,f_s_to_p,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_14C,0,tau_active,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_14C,0,tau_passive,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,fraction_14C,0,tau_slow,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,resp_14C,0,f_a_to_s,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,resp_14C,0,f_s_to_p,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,resp_14C,0,tau_active,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,resp_14C,0,tau_passive,0.0
Santa Gracia,Santa Gracia (FluxCom fallback),semi-arid mediterranean shrubland,grassland_mediterranean,resp_14C,0,tau_slow,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,C_stocks,1,f_a_to_s,0.08406397436872004
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,C_stocks,1,f_s_to_p,0.054685161700791386
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,C_stocks,1,tau_active,0.3002678922206767
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,C_stocks,1,tau_passive,0.08356675652821108
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,C_stocks,1,tau_slow,0.05964558251373418
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,ER_annual,2,f_a_to_s,0.0030350916930149364
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,ER_annual,2,f_s_to_p,0.0004012962611652605
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,ER_annual,2,tau_active,0.030902498347332736
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,ER_annual,2,tau_passive,0.000520099727619059
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,ER_annual,2,tau_slow,0.000670921513149009
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,bulk_14C,1,f_a_to_s,0.03362128303109683
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,bulk_14C,1,f_s_to_p,0.13820538207565314
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,bulk_14C,1,tau_active,0.14928108324668743
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,bulk_14C,1,tau_passive,0.1918319486585074
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,bulk_14C,1,tau_slow,0.008606729034207401
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_12C,0,f_a_to_s,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_12C,0,f_s_to_p,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_12C,0,tau_active,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_12C,0,tau_passive,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_12C,0,tau_slow,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_14C,0,f_a_to_s,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_14C,0,f_s_to_p,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_14C,0,tau_active,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_14C,0,tau_passive,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,fraction_14C,0,tau_slow,0.0
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,resp_14C,1,f_a_to_s,0.2308981337326324
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,resp_14C,1,f_s_to_p,0.03135524861625975
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,resp_14C,1,tau_active,0.005537276633347615
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,resp_14C,1,tau_passive,0.012227453774705244
Solling,Solling/Reinshof (DE-Rns),temperate forest,temperate_forest,resp_14C,1,tau_slow,0.0012481724612691109
Willow Creek,Willow Creek (FluxCom fallback),cool temperate forest,temperate_forest,C_stocks,1,f_a_to_s,0.20442284560180354
