config,n_pools,param,ak_diag,dfs_from_families
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_L→soil_MinAss],4.770661043183858e-15,4.770661043183858e-15
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_L→soil_MinAss_slow],1.0994990474844632e-13,1.0994990474844632e-13
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_H→soil_Oi],4.092847599331776e-15,4.092847599331776e-15
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_H→soil_Oe_a_L],5.273264058731001e-16,5.273264058731001e-16
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_H→soil_Oe_a_H],6.860673660509935e-16,6.860673660509935e-16
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_H→soil_ALF_gt80],0.011537130475736375,0.011537130475736375
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_H→soil_ALF_lt80],2.3663403356775126e-16,2.3663403356775126e-16
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_H→soil_MinAss],4.868422524052306e-16,4.868422524052306e-16
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_H→soil_MinAss_slow],1.897642764824184e-14,1.897642764824184e-14
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_gt80→soil_Oi],3.6604627209745965e-16,3.6604627209745965e-16
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_gt80→soil_Oe_a_L],6.524541520570365e-17,6.524541520570365e-17
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_gt80→soil_Oe_a_H],7.866432109419384e-17,7.866432109419384e-17
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_gt80→soil_ALF_gt80],6.315731374859482e-17,6.315731374859482e-17
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_gt80→soil_ALF_lt80],0.0006976190445901107,0.0006976190445901107
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_gt80→soil_MinAss],1.2029857505470989e-17,1.2029857505470989e-17
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_gt80→soil_MinAss_slow],1.682365245953797e-15,1.682365245953797e-15
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_lt80→soil_Oi],1.778431029899755e-16,1.778431029899755e-16
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_lt80→soil_Oe_a_L],3.8895338188779197e-17,3.8895338188779197e-17
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_lt80→soil_Oe_a_H],5.139895357083535e-17,5.139895357083535e-17
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_lt80→soil_ALF_gt80],3.7088135197663625e-17,3.7088135197663625e-17
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_lt80→soil_ALF_lt80],4.595147732024701e-17,4.595147732024701e-17
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_lt80→soil_MinAss],0.000334948792690021,0.000334948792690021
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_ALF_lt80→soil_MinAss_slow],1.5698977205847271e-15,1.5698977205847271e-15
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss→soil_Oi],2.054783657520525e-18,2.054783657520525e-18
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss→soil_Oe_a_L],4.735760742983903e-19,4.735760742983903e-19
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss→soil_Oe_a_H],5.989116911169199e-19,5.989116911169199e-19
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss→soil_ALF_gt80],4.544186928383821e-19,4.544186928383821e-19
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss→soil_ALF_lt80],5.552674497330954e-19,5.552674497330954e-19
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss→soil_MinAss],5.5930667637772625e-19,5.5930667637772625e-19
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss→soil_MinAss_slow],2.8444259853281868e-05,2.8444259853281868e-05
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss_slow→soil_Oi],3.997727143659503e-21,3.997727143659503e-21
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss_slow→soil_Oe_a_L],1.7965696014073447e-21,1.7965696014073447e-21
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss_slow→soil_Oe_a_H],2.410844145084282e-21,2.410844145084282e-21
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss_slow→soil_ALF_gt80],1.7142492516595684e-21,1.7142492516595684e-21
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss_slow→soil_ALF_lt80],2.1269645982299182e-21,2.1269645982299182e-21
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss_slow→soil_MinAss],2.14352564293347e-21,2.14352564293347e-21
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_MinAss_slow→soil_MinAss_slow],2.220535094600717e-21,2.220535094600717e-21
