site_id,site_label,subset_key,subset_label,sample_idx,frac_loss,abs_loss,old_fraction
US-A10,Barrow,resp14c_only,Resp 14C,11,0.09183758475876563,1418.112060546875,0.7460326329919655
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",0,0.04554024108970607,1474.6519775390625,0.6353558453032573
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",1,0.04565218779734676,1479.8427734375,0.6368274528839308
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",2,0.04441085127657304,1445.8055419921875,0.6269206731277237
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",3,0.043911212282128874,1411.12353515625,0.6083509508876329
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",4,0.043911212282128874,1411.12353515625,0.6083509508876329
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",5,0.04379700965557149,1415.5782470703125,0.6011860962061194
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",6,0.04401075753436025,1434.150146484375,0.6226604188266487
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",7,0.043894730512400636,1406.8328857421875,0.6154307747664726
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",8,0.04478124069678805,1443.9986572265625,0.6372944287241743
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",9,0.04451362225380596,1438.56298828125,0.6401732494776148
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",10,0.04451362225380596,1438.56298828125,0.6401732494776148
US-A10,Barrow,stocks_soil14c,"Stocks+
Pool 14C",11,0.04451362225380596,1438.56298828125,0.6401732494776148
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",0,0.06182046219297434,2011.7412109375,0.8787893173143448
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",1,0.06182046219297434,2011.7412109375,0.8787893173143448
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",2,0.05868991465595635,2083.2625122070312,0.8851750981830083
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",3,0.055546426831586726,1891.8840942382812,0.8591867768668158
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",4,0.057627362933843476,2145.3086547851562,0.8921386806787239
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",5,0.05749026554405276,2081.7518920898438,0.8852279964515837
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",6,0.058389384708262534,2196.53662109375,0.8990892345502842
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",7,0.06135831036671061,2269.7600708007812,0.9060910359729565
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",8,0.059003789473035174,2242.8514404296875,0.9026695667189523
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",9,0.059003789473035174,2242.8514404296875,0.9026695667189523
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",10,0.05562986867008625,2238.888671875,0.9021241524093223
US-A10,Barrow,stocks_resp14c,"Stocks+
Resp 14C",11,0.05562986867008625,2238.888671875,0.9021241524093223
US-A10,Barrow,all_observations,All,0,0.04293489571549141,1274.7321166992188,0.6914640668414486
US-A10,Barrow,all_observations,All,1,0.04293489571549141,1274.7321166992188,0.6914640668414486
US-A10,Barrow,all_observations,All,2,0.04293489571549141,1274.7321166992188,0.6914640668414486
US-A10,Barrow,all_observations,All,3,0.04313247469460018,1284.2669067382812,0.6968655533447631
US-A10,Barrow,all_observations,All,4,0.04313247469460018,1284.2669067382812,0.6968655533447631
US-A10,Barrow,all_observations,All,5,0.042301531508256135,1255.4989624023438,0.6805283468410376
US-A10,Barrow,all_observations,All,6,0.04175996502956601,1265.7296752929688,0.6839435553014085
US-A10,Barrow,all_observations,All,7,0.04175996502956601,1265.7296752929688,0.6839435553014085
US-A10,Barrow,all_observations,All,8,0.04175996502956601,1265.7296752929688,0.6839435553014085
US-A10,Barrow,all_observations,All,9,0.04071655777222048,1229.3823852539062,0.659432571815289
US-A10,Barrow,all_observations,All,10,0.04148896361628625,1263.8124389648438,0.6790159142741276
US-A10,Barrow,all_observations,All,11,0.04134542720368511,1274.5114135742188,0.6842067404745764
US-Ho1,Howland Forest,prior_only,Prior,0,0.10135557752638275,1279.98974609375,0.8419430774259116
US-Ho1,Howland Forest,prior_only,Prior,1,0.06980863979100344,651.439697265625,0.8952831466081441
US-Ho1,Howland Forest,prior_only,Prior,2,0.1008067128461899,792.0550537109375,0.9259242509757818
US-Ho1,Howland Forest,prior_only,Prior,3,0.10588335572172079,515.3475341796875,0.8833524691264807
US-Ho1,Howland Forest,prior_only,Prior,4,0.09528494413873528,435.5442810058594,0.8435365632388198
