ecosystem,observation_subset,observation_subset_label,draw,mode,turnover_time_years,decomposition_rate_per_year,carbon_stock,respiration_fraction
Harvard Forest,all_observations,All observations,1,slow,331.72878992985767,0.0030145107399675644,5033.5341796875,0.027892013349544706
Harvard Forest,all_observations,All observations,2,fast,2.2416851327604923,0.44609297951160687,1248.632080078125,0.7876098434610036
Harvard Forest,all_observations,All observations,2,intermediate,35.55319145762661,0.028126870162748424,4164.193359375,0.18504645926962748
Harvard Forest,all_observations,All observations,2,slow,334.27350314285184,0.002991562270410197,4971.31591796875,0.0273436972693688
Harvard Forest,all_observations,All observations,3,fast,2.2416851327604923,0.44609297951160687,1248.632080078125,0.7876098434610036
Harvard Forest,all_observations,All observations,3,intermediate,35.55319145762661,0.028126870162748424,4164.193359375,0.18504645926962748
Harvard Forest,all_observations,All observations,3,slow,334.27350314285184,0.002991562270410197,4971.31591796875,0.0273436972693688
Harvard Forest,all_observations,All observations,4,fast,2.238374999822002,0.4467526665905048,1246.7882080078125,0.780493782957486
Harvard Forest,all_observations,All observations,4,intermediate,34.67330997404491,0.028840627005283344,4198.81103515625,0.19363922829951416
Harvard Forest,all_observations,All observations,4,slow,354.8329601712378,0.002818227482355114,4991.890625,0.02586698874299995
Harvard Forest,all_observations,All observations,5,fast,2.238374999822002,0.4467526665905048,1246.7882080078125,0.780493782957486
Harvard Forest,all_observations,All observations,5,intermediate,34.67330997404491,0.028840627005283344,4198.81103515625,0.19363922829951416
Harvard Forest,all_observations,All observations,5,slow,354.8329601712378,0.002818227482355114,4991.890625,0.02586698874299995
Harvard Forest,all_observations,All observations,6,fast,2.2363042505856483,0.4471663458753959,1245.634765625,0.7782603678411282
Harvard Forest,all_observations,All observations,6,intermediate,34.38009475960054,0.02908659813163409,4205.57861328125,0.19355602958360804
Harvard Forest,all_observations,All observations,6,slow,324.56543954037664,0.0030810427672648055,4975.7802734375,0.02818360257526383
Harvard Forest,all_observations,All observations,7,fast,2.224435359686831,0.4495522855475494,1239.0238037109375,0.7705724606364642
Harvard Forest,all_observations,All observations,7,intermediate,33.21648532683856,0.030105533145977095,4204.56396484375,0.19587913483984964
Harvard Forest,all_observations,All observations,7,slow,270.14407217322065,0.0037017284590230956,4931.7685546875,0.03354840452368605
Harvard Forest,all_observations,All observations,8,fast,2.2202707378922213,0.45039552291236973,1236.7039794921875,0.7705075975739597
Harvard Forest,all_observations,All observations,8,intermediate,33.31489507085419,0.030016603620488608,4219.04296875,0.2002566608250607
Harvard Forest,all_observations,All observations,8,slow,310.81414620006046,0.003217356778080281,4943.52392578125,0.02923574160097961
Harvard Forest,all_observations,All observations,9,fast,2.2158011445028873,0.4513040362312607,1234.2144775390625,0.7902372448599287
Harvard Forest,all_observations,All observations,9,intermediate,36.44921318136728,0.027435434477669243,4214.9296875,0.180104065361432
Harvard Forest,all_observations,All observations,9,slow,307.1394443241835,0.0032558501308757566,4955.16748046875,0.029658689778639342
Harvard Forest,all_observations,All observations,10,fast,2.2133966258193936,0.4517943094043539,1232.8751220703125,0.7881739207306674
Harvard Forest,all_observations,All observations,10,intermediate,36.1205125860349,0.027685099917065553,4218.59375,0.1829345820249373
Harvard Forest,all_observations,All observations,10,slow,316.7999577510457,0.003156566077530353,4978.6142578125,0.0288914972443953
Harvard Forest,all_observations,All observations,11,fast,2.21499512340496,0.45146826258595485,1233.7655029296875,0.7762483835563485
Harvard Forest,all_observations,All observations,11,intermediate,34.254029339109834,0.02919364580733401,4228.50048828125,0.19571264505710004
Harvard Forest,all_observations,All observations,11,slow,327.9981977005863,0.003048797240382558,5002.6298828125,0.028038971386551564
Barrow,prior_only,Prior,0,fast,1.6974382984738774,0.5891230337497828,1503.878662109375,0.5367343755245281
Barrow,prior_only,Prior,0,intermediate,41.41754573115637,0.02414435675380324,9201.0986328125,0.45187699238306783
Barrow,prior_only,Prior,0,slow,860.152677042602,0.001162584302403411,5833.8798828125,0.011388632092404078
Barrow,prior_only,Prior,1,fast,0.9660405675790289,1.0351532156729981,855.882568359375,0.6089053953333236
Barrow,prior_only,Prior,1,intermediate,20.71439229978608,0.04827561366646161,3587.952880859375,0.3785310338816499
Barrow,prior_only,Prior,1,slow,1443.0778893581783,0.0006929632886584929,9045.482421875,0.012563570785026533
Barrow,prior_only,Prior,2,fast,1.0880764441832413,0.919053073289023,964.0026245117188,0.5732895104885417
Barrow,prior_only,Prior,2,intermediate,57.81098214976652,0.01729775144468876,10526.3427734375,0.40109803512025965
Barrow,prior_only,Prior,2,slow,982.5734788980445,0.001017735590748388,13444.1396484375,0.025612454391198716
Barrow,prior_only,Prior,3,fast,2.808689396711028,0.3560379446623749,2488.413330078125,0.6519708905744487
Barrow,prior_only,Prior,3,intermediate,25.036966417520564,0.039940941059864676,4457.37451171875,0.33411919294568765
Barrow,prior_only,Prior,3,slow,1606.5354529168317,0.0006224574740534959,13738.142578125,0.013909916479863402
Barrow,prior_only,Prior,4,fast,4.262897317558168,0.23458223961463148,3776.79736328125,0.4995517369047957
Barrow,prior_only,Prior,4,intermediate,63.962979928628044,0.015634043334376107,19210.9375,0.49207086203692074
Barrow,prior_only,Prior,4,slow,1546.701631103855,0.0006465371083150128,10152.5703125,0.008377401058283522
Barrow,prior_only,Prior,5,fast,3.0414257679287005,0.32879316356980465,2694.610595703125,0.7957339231737405
Barrow,prior_only,Prior,5,intermediate,56.88247388912689,0.017580107397388536,5240.98681640625,0.2014142312770606
Barrow,prior_only,Prior,5,slow,1021.7410652354341,0.0009787215509142481,1694.417236328125,0.0028518455491990803
Barrow,prior_only,Prior,6,fast,2.57359364121088,0.3885617309535698,2280.125732421875,0.5234002342289897
Barrow,prior_only,Prior,6,intermediate,30.468430723440544,0.032820856744376445,7828.501953125,0.46144576385131486
Barrow,prior_only,Prior,6,slow,719.1294185933502,0.001390570284213995,7176.693359375,0.015154001919695579
Barrow,prior_only,Prior,7,fast,0.9960759828555364,1.0039394757147082,882.4930419921875,0.519745432761951
Barrow,prior_only,Prior,7,intermediate,49.61647258250654,0.020154596809297837,10625.0419921875,0.45661676677561125
Barrow,prior_only,Prior,7,slow,484.0260395051732,0.002066004550131878,6322.16943359375,0.023637800462437984
Barrow,prior_only,Prior,8,fast,0.6651484045936673,1.5034238872013685,589.3012084960938,0.774869841321311
Barrow,prior_only,Prior,8,intermediate,9.831770648528874,0.10171107888380511,964.7901000976562,0.21828737483542457
Barrow,prior_only,Prior,8,slow,766.6365723614898,0.0013043990282379499,2154.98583984375,0.006842783843264388
Barrow,prior_only,Prior,9,fast,1.9459138120054336,0.513897375017557,1724.0205078125,0.43936222891221716
Barrow,prior_only,Prior,9,intermediate,65.86593442437174,0.015182355017648995,19415.95703125,0.5428085616201914
Barrow,prior_only,Prior,9,slow,1113.1202702213404,0.0008983755185781975,13369.9462890625,0.0178292094675914
Barrow,prior_only,Prior,10,fast,1.0305985079533793,0.970309962883467,913.0789794921875,0.3394369574562636
Barrow,prior_only,Prior,10,intermediate,39.628423229188165,0.025234413042794338,14357.2158203125,0.6116787129053965
Barrow,prior_only,Prior,10,slow,1469.8723891964573,0.0006803311684401903,47779.0234375,0.04888432963833998
Barrow,prior_only,Prior,11,fast,1.8282025284711174,0.5469853500510561,1619.73193359375,0.4994048497331342
Barrow,prior_only,Prior,11,intermediate,49.82719980619574,0.020069359785208227,12477.3173828125,0.4725297098896824
Barrow,prior_only,Prior,11,slow,2146.4182077724527,0.00046589243250866634,37719.8203125,0.02806544037718344
Barrow,stocks_only,Stocks,0,fast,3.4900892425602836,0.2865256245615121,3092.113037109375,0.427973196121084
Barrow,stocks_only,Stocks,0,intermediate,83.89241255656148,0.011920029112594484,28676.619140625,0.557648446626972
Barrow,stocks_only,Stocks,0,slow,1163.6988323376233,0.0008593288677545656,13089.6455078125,0.014378357251943813
Barrow,stocks_only,Stocks,1,fast,2.7163441520980527,0.36814186421393585,2406.598388671875,0.4558498239133085
Barrow,stocks_only,Stocks,1,intermediate,79.8127892156358,0.012529320298507923,23987.12109375,0.5278726180158144
Barrow,stocks_only,Stocks,1,slow,1017.5334882588863,0.000982768637630897,11887.16796875,0.016277558070877177
Barrow,stocks_only,Stocks,2,fast,3.0514505304144803,0.32771299748522204,2703.49267578125,0.4498525886169616
Barrow,stocks_only,Stocks,2,intermediate,73.28742463656656,0.013644905725081964,23048.76953125,0.5325937561972095
Barrow,stocks_only,Stocks,2,slow,974.3776963881684,0.0010262960694880524,12679.552734375,0.017553655185828854
Barrow,stocks_only,Stocks,3,fast,3.0514505304144803,0.32771299748522204,2703.49267578125,0.4498525886169616
Barrow,stocks_only,Stocks,3,intermediate,73.28742463656656,0.013644905725081964,23048.76953125,0.5325937561972095
Barrow,stocks_only,Stocks,3,slow,974.3776963881684,0.0010262960694880524,12679.552734375,0.017553655185828854
Barrow,stocks_only,Stocks,4,fast,3.0514505304144803,0.32771299748522204,2703.49267578125,0.4498525886169616
Barrow,stocks_only,Stocks,4,intermediate,73.28742463656656,0.013644905725081964,23048.76953125,0.5325937561972095
Barrow,stocks_only,Stocks,4,slow,974.3776963881684,0.0010262960694880524,12679.552734375,0.017553655185828854
Barrow,stocks_only,Stocks,5,fast,3.0514505304144803,0.32771299748522204,2703.49267578125,0.4498525886169616
Barrow,stocks_only,Stocks,5,intermediate,73.28742463656656,0.013644905725081964,23048.76953125,0.5325937561972095
Barrow,stocks_only,Stocks,5,slow,974.3776963881684,0.0010262960694880524,12679.552734375,0.017553655185828854
Barrow,stocks_only,Stocks,6,fast,2.7942742643160803,0.3578746770746062,2475.64208984375,0.4306293105420498
Barrow,stocks_only,Stocks,6,intermediate,71.17120726378032,0.014050625785982826,23081.7578125,0.5506021653452556
Barrow,stocks_only,Stocks,6,slow,971.3067648491578,0.001029540857934103,13424.662109375,0.018768524112694605
Barrow,stocks_only,Stocks,7,fast,2.7942742643160803,0.3578746770746062,2475.64208984375,0.4306293105420498
Barrow,stocks_only,Stocks,7,intermediate,71.17120726378032,0.014050625785982826,23081.7578125,0.5506021653452556
Barrow,stocks_only,Stocks,7,slow,971.3067648491578,0.001029540857934103,13424.662109375,0.018768524112694605
Barrow,stocks_only,Stocks,8,fast,2.901487335759948,0.3446508236225278,2570.629638671875,0.4399306236208282
Barrow,stocks_only,Stocks,8,intermediate,58.89017802221536,0.016980760350610018,18895.8046875,0.5430945996293267
Barrow,stocks_only,Stocks,8,slow,1118.704204329617,0.0008938913397570089,13969.6982421875,0.01697477674984507
Barrow,stocks_only,Stocks,9,fast,2.901487335759948,0.3446508236225278,2570.629638671875,0.4399306236208282
Barrow,stocks_only,Stocks,9,intermediate,58.89017802221536,0.016980760350610018,18895.8046875,0.5430945996293267
Barrow,stocks_only,Stocks,9,slow,1118.704204329617,0.0008938913397570089,13969.6982421875,0.01697477674984507
Barrow,stocks_only,Stocks,10,fast,2.7259043665792286,0.36685072750916514,2415.068603515625,0.410371429131984
Barrow,stocks_only,Stocks,10,intermediate,57.16526073751539,0.01749314158806483,19525.412109375,0.573828269356105
Barrow,stocks_only,Stocks,10,slow,1239.485985868447,0.0008067860479272375,14542.9619140625,0.01580030151191122
Barrow,stocks_only,Stocks,11,fast,2.4490069057897177,0.40832877916182747,2169.74560546875,0.47386513973749694
Barrow,stocks_only,Stocks,11,intermediate,51.96633570366414,0.019243227109613004,14734.86328125,0.5110393135784449
Barrow,stocks_only,Stocks,11,slow,1524.4585905591728,0.0006559705892917689,15772.44921875,0.015095546684058164
Barrow,soil14c_only,Soil 14C,0,fast,5.957733754100163,0.16784905826175792,5278.37060546875,0.60018548632884
Barrow,soil14c_only,Soil 14C,0,intermediate,17.465822433968572,0.057254675740613305,4599.8046875,0.38010356771271253
Barrow,soil14c_only,Soil 14C,0,slow,1468.6939652331025,0.0006808770401948821,23124.83984375,0.019710945958447332
Barrow,soil14c_only,Soil 14C,1,fast,5.957733754100163,0.16784905826175792,5278.37060546875,0.60018548632884
Barrow,soil14c_only,Soil 14C,1,intermediate,17.465822433968572,0.057254675740613305,4599.8046875,0.38010356771271253
Barrow,soil14c_only,Soil 14C,1,slow,1468.6939652331025,0.0006808770401948821,23124.83984375,0.019710945958447332
Barrow,soil14c_only,Soil 14C,2,fast,5.957733754100163,0.16784905826175792,5278.37060546875,0.60018548632884
Barrow,soil14c_only,Soil 14C,2,intermediate,17.465822433968572,0.057254675740613305,4599.8046875,0.38010356771271253
Barrow,soil14c_only,Soil 14C,2,slow,1468.6939652331025,0.0006808770401948821,23124.83984375,0.019710945958447332
Barrow,soil14c_only,Soil 14C,3,fast,5.957733754100163,0.16784905826175792,5278.37060546875,0.60018548632884
Barrow,soil14c_only,Soil 14C,3,intermediate,17.465822433968572,0.057254675740613305,4599.8046875,0.38010356771271253
Barrow,soil14c_only,Soil 14C,3,slow,1468.6939652331025,0.0006808770401948821,23124.83984375,0.019710945958447332
Barrow,soil14c_only,Soil 14C,4,fast,5.957733754100163,0.16784905826175792,5278.37060546875,0.60018548632884
Barrow,soil14c_only,Soil 14C,4,intermediate,17.465822433968572,0.057254675740613305,4599.8046875,0.38010356771271253
Barrow,soil14c_only,Soil 14C,4,slow,1468.6939652331025,0.0006808770401948821,23124.83984375,0.019710945958447332
Barrow,soil14c_only,Soil 14C,5,fast,5.957733754100163,0.16784905826175792,5278.37060546875,0.60018548632884
Barrow,soil14c_only,Soil 14C,5,intermediate,17.465822433968572,0.057254675740613305,4599.8046875,0.38010356771271253
Barrow,soil14c_only,Soil 14C,5,slow,1468.6939652331025,0.0006808770401948821,23124.83984375,0.019710945958447332
Barrow,soil14c_only,Soil 14C,6,fast,5.964331060735728,0.1676633959142847,5284.2158203125,0.5871556596868865
Barrow,soil14c_only,Soil 14C,6,intermediate,16.606540042210394,0.06021723956093242,4557.2685546875,0.3922137275341057
Barrow,soil14c_only,Soil 14C,6,slow,1407.3990439308604,0.000710530538096007,23297.14453125,0.020630612779007643
Barrow,soil14c_only,Soil 14C,7,fast,5.964331060735728,0.1676633959142847,5284.2158203125,0.5871556596868865
Barrow,soil14c_only,Soil 14C,7,intermediate,16.606540042210394,0.06021723956093242,4557.2685546875,0.3922137275341057
Barrow,soil14c_only,Soil 14C,7,slow,1407.3990439308604,0.000710530538096007,23297.14453125,0.020630612779007643
Barrow,soil14c_only,Soil 14C,8,fast,5.8896073449526885,0.16979060596577564,5218.013671875,0.5860902299755476
Barrow,soil14c_only,Soil 14C,8,intermediate,16.484175364639437,0.06066424178822568,4531.1689453125,0.3901045312415429
Barrow,soil14c_only,Soil 14C,8,slow,1232.968719615765,0.0008110505839204372,23448.732421875,0.023805238782909598
Barrow,soil14c_only,Soil 14C,9,fast,5.849715167437602,0.17094849430729428,5182.66943359375,0.5592788153877598
Barrow,soil14c_only,Soil 14C,9,intermediate,15.084103328735864,0.06629495822233974,4481.1494140625,0.41772423833363187
Barrow,soil14c_only,Soil 14C,9,slow,1259.4289616369583,0.0007940106432841101,23301.849609375,0.022996946278608394
Barrow,soil14c_only,Soil 14C,10,fast,5.8574216665682926,0.1707235805999047,5189.49755859375,0.5717252881844614
Barrow,soil14c_only,Soil 14C,10,intermediate,15.743537051937645,0.06351812789597522,4521.29443359375,0.3979572458884454
Barrow,soil14c_only,Soil 14C,10,slow,973.7655202857536,0.0010269412699132618,23629.439453125,0.03031746592709309
Barrow,soil14c_only,Soil 14C,11,fast,5.8574216665682926,0.1707235805999047,5189.49755859375,0.5717252881844614
Barrow,soil14c_only,Soil 14C,11,intermediate,15.743537051937645,0.06351812789597522,4521.29443359375,0.3979572458884454
Barrow,soil14c_only,Soil 14C,11,slow,973.7655202857536,0.0010269412699132618,23629.439453125,0.03031746592709309
Barrow,resp14c_only,Respired 14C,0,fast,4.281253455827113,0.23357645379273761,3793.060302734375,0.53745970969111
Barrow,resp14c_only,Respired 14C,0,intermediate,52.28283753407121,0.019126735410034488,14282.5869140625,0.4522678186011928
Barrow,resp14c_only,Respired 14C,0,slow,749.0424502438929,0.0013350378201854832,5867.74462890625,0.010272471707697236
Barrow,resp14c_only,Respired 14C,1,fast,4.281253455827113,0.23357645379273761,3793.060302734375,0.53745970969111
Barrow,resp14c_only,Respired 14C,1,intermediate,52.28283753407121,0.019126735410034488,14282.5869140625,0.4522678186011928
Barrow,resp14c_only,Respired 14C,1,slow,749.0424502438929,0.0013350378201854832,5867.74462890625,0.010272471707697236
Barrow,resp14c_only,Respired 14C,2,fast,4.288588576357841,0.23317694905797362,3799.559326171875,0.5506565479919766
Barrow,resp14c_only,Respired 14C,2,intermediate,62.62761659463659,0.015967396723279417,16414.939453125,0.4381720348731736
Barrow,resp14c_only,Respired 14C,2,slow,688.4286579507313,0.0014525833409909656,5830.6337890625,0.011171417134849801
Barrow,resp14c_only,Respired 14C,3,fast,4.4201595822361375,0.22623617572967916,3916.127197265625,0.594129829378256
Barrow,resp14c_only,Respired 14C,3,intermediate,65.61822072390456,0.015239669545561184,15234.8369140625,0.3966525172864421
Barrow,resp14c_only,Respired 14C,3,slow,615.8212418277136,0.0016238478507692772,4232.12939453125,0.009217653335301999
Barrow,resp14c_only,Respired 14C,4,fast,4.588541499169673,0.21793417367609222,4065.30810546875,0.6504492898046416
Barrow,resp14c_only,Respired 14C,4,intermediate,66.06283801128878,0.015137103250531268,12933.884765625,0.34100370168152266
Barrow,resp14c_only,Respired 14C,4,slow,745.7494474498636,0.0013409329412439551,4657.5048828125,0.008547008513835856
Barrow,resp14c_only,Respired 14C,5,fast,4.6591761909070675,0.21463021766629434,4127.888671875,0.6695887599733956
Barrow,resp14c_only,Respired 14C,5,intermediate,71.53737681453508,0.013978706580093923,13126.1640625,0.32301820933206477
Barrow,resp14c_only,Respired 14C,5,slow,719.1932022407206,0.0013904469576247341,3865.99365234375,0.007393030694539765
Barrow,resp14c_only,Respired 14C,6,fast,4.681358868846144,0.2136131896776542,4147.54150390625,0.6665809933489806
Barrow,resp14c_only,Respired 14C,6,intermediate,66.96515418488802,0.014933139663040891,12466.14453125,0.3253049673116084
Barrow,resp14c_only,Respired 14C,6,slow,511.08129088244056,0.0019566358969497497,3020.486328125,0.008114039339410878
Barrow,resp14c_only,Respired 14C,7,fast,4.659296162541708,0.2146246911796409,4127.99462890625,0.6525011646160253
Barrow,resp14c_only,Respired 14C,7,intermediate,59.40511969156286,0.016833565948391267,11629.9658203125,0.34012831421498274
Barrow,resp14c_only,Respired 14C,7,slow,424.84836889806405,0.0023537809562355527,2291.898681640625,0.007370521168992047
Barrow,resp14c_only,Respired 14C,8,fast,4.659296162541708,0.2146246911796409,4127.99462890625,0.6525011646160253
Barrow,resp14c_only,Respired 14C,8,intermediate,59.40511969156286,0.016833565948391267,11629.9658203125,0.34012831421498274
Barrow,resp14c_only,Respired 14C,8,slow,424.84836889806405,0.0023537809562355527,2291.898681640625,0.007370521168992047
Barrow,resp14c_only,Respired 14C,9,fast,4.647261093453334,0.21518050737642325,4117.33203125,0.6509956774273709
Barrow,resp14c_only,Respired 14C,9,intermediate,57.27822247482155,0.017458642338972402,11278.3662109375,0.34120531074711163
Barrow,resp14c_only,Respired 14C,9,slow,512.6414139597174,0.0019506812613437792,2927.039794921875,0.007799011825517576
Barrow,resp14c_only,Respired 14C,10,fast,4.647261093453334,0.21518050737642325,4117.33203125,0.6509956774273709
Barrow,resp14c_only,Respired 14C,10,intermediate,57.27822247482155,0.017458642338972402,11278.3662109375,0.34120531074711163
Barrow,resp14c_only,Respired 14C,10,slow,512.6414139597174,0.0019506812613437792,2927.039794921875,0.007799011825517576
Barrow,resp14c_only,Respired 14C,11,fast,4.827202819264749,0.20715930890849,4276.7548828125,0.6921368477323765
Barrow,resp14c_only,Respired 14C,11,intermediate,50.54597391313214,0.019783969376445117,8730.8154296875,0.30000467687332827
Barrow,resp14c_only,Respired 14C,11,slow,427.86455374295343,0.002337188232238481,2433.951416015625,0.007858475394295069
Barrow,stocks_soil14c,Stocks + Soil 14C,0,fast,6.199578298357042,0.16130129371299518,5492.63818359375,0.7126052768661955
Barrow,stocks_soil14c,Stocks + Soil 14C,0,intermediate,23.32796239901845,0.042867010109810366,4190.02392578125,0.2714095660720056
Barrow,stocks_soil14c,Stocks + Soil 14C,0,slow,1829.465440942361,0.0005466077563536254,22698.6328125,0.01598515706179891
Barrow,stocks_soil14c,Stocks + Soil 14C,1,fast,6.2153548271779995,0.16089186020841179,5506.61572265625,0.708093523829272
Barrow,stocks_soil14c,Stocks + Soil 14C,1,intermediate,22.767151880042018,0.04392292919504846,4165.07763671875,0.27731883858904033
Barrow,stocks_soil14c,Stocks + Soil 14C,1,slow,2003.213367896135,0.0004991979466721735,22743.900390625,0.014587637581687622
Barrow,stocks_soil14c,Stocks + Soil 14C,2,fast,6.1881483951598995,0.1615992274493864,5482.51123046875,0.7190183160464227
Barrow,stocks_soil14c,Stocks + Soil 14C,2,intermediate,23.977495507946998,0.04170577363547266,4179.19287109375,0.26916890145533445
Barrow,stocks_soil14c,Stocks + Soil 14C,2,slow,2501.9138166676726,0.0003996940235662919,22893.52734375,0.011812782498242844
Barrow,stocks_soil14c,Stocks + Soil 14C,3,fast,6.200273041766647,0.1612832198297947,5493.25341796875,0.7403904442137812
Barrow,stocks_soil14c,Stocks + Soil 14C,3,intermediate,26.378943694522977,0.037909023635682146,4197.5205078125,0.24696082294688018
Barrow,stocks_soil14c,Stocks + Soil 14C,3,slow,2307.921790835709,0.0004332902457833701,22445.0625,0.012648732839338692
Barrow,stocks_soil14c,Stocks + Soil 14C,4,fast,6.200273041766647,0.1612832198297947,5493.25341796875,0.7403904442137812
Barrow,stocks_soil14c,Stocks + Soil 14C,4,intermediate,26.378943694522977,0.037909023635682146,4197.5205078125,0.24696082294688018
Barrow,stocks_soil14c,Stocks + Soil 14C,4,slow,2307.921790835709,0.0004332902457833701,22445.0625,0.012648732839338692
Barrow,stocks_soil14c,Stocks + Soil 14C,5,fast,6.265378019673966,0.15960728895525406,5550.93408203125,0.7452515266675377
Barrow,stocks_soil14c,Stocks + Soil 14C,5,intermediate,27.12948911844522,0.0368602591679511,4235.04541015625,0.24228416120946952
Barrow,stocks_soil14c,Stocks + Soil 14C,5,slow,2346.9371768538817,0.00042608724675814323,22535.365234375,0.012464312122992887
Barrow,stocks_soil14c,Stocks + Soil 14C,6,fast,6.156597180841392,0.16242738815394364,5454.5576171875,0.7297609851256571
Barrow,stocks_soil14c,Stocks + Soil 14C,6,intermediate,25.40372886818303,0.039364299831291805,4232.693359375,0.2550473178571232
Barrow,stocks_soil14c,Stocks + Soil 14C,6,slow,1958.422005578921,0.0005106151775007217,22899.103515625,0.015191697017219584
Barrow,stocks_soil14c,Stocks + Soil 14C,7,fast,6.116284679577447,0.16349794890009706,5418.841796875,0.7391122036241
Barrow,stocks_soil14c,Stocks + Soil 14C,7,intermediate,26.664881305709727,0.0375025108319485,4251.2734375,0.24681595153346989
Barrow,stocks_soil14c,Stocks + Soil 14C,7,slow,2077.7051604049,0.00048130024368092796,22380.0390625,0.014071844842430046
Barrow,stocks_soil14c,Stocks + Soil 14C,8,fast,6.070088123626289,0.16474225408816587,5377.9130859375,0.7186834893791678
Barrow,stocks_soil14c,Stocks + Soil 14C,8,intermediate,24.6380639044097,0.04058760476796315,4281.8896484375,0.2656537150515373
Barrow,stocks_soil14c,Stocks + Soil 14C,8,slow,1874.7620541671554,0.0005334010242938484,22585.8125,0.015662795569294816
Barrow,stocks_soil14c,Stocks + Soil 14C,9,fast,6.032519210796904,0.16576822469296348,5344.62841796875,0.716839454561856
Barrow,stocks_soil14c,Stocks + Soil 14C,9,intermediate,24.65435249165522,0.04056078943214878,4304.96142578125,0.2684171234247006
Barrow,stocks_soil14c,Stocks + Soil 14C,9,slow,2001.139733233934,0.0004997152289730182,22667.775390625,0.01474342201344342
Barrow,stocks_soil14c,Stocks + Soil 14C,10,fast,6.032519210796904,0.16576822469296348,5344.62841796875,0.716839454561856
Barrow,stocks_soil14c,Stocks + Soil 14C,10,intermediate,24.65435249165522,0.04056078943214878,4304.96142578125,0.2684171234247006
Barrow,stocks_soil14c,Stocks + Soil 14C,10,slow,2001.139733233934,0.0004997152289730182,22667.775390625,0.01474342201344342
Barrow,stocks_soil14c,Stocks + Soil 14C,11,fast,6.032519210796904,0.16576822469296348,5344.62841796875,0.716839454561856
Barrow,stocks_soil14c,Stocks + Soil 14C,11,intermediate,24.65435249165522,0.04056078943214878,4304.96142578125,0.2684171234247006
Barrow,stocks_soil14c,Stocks + Soil 14C,11,slow,2001.139733233934,0.0004997152289730182,22667.775390625,0.01474342201344342
Barrow,stocks_resp14c,Stocks + Respired 14C,0,fast,4.202338158648259,0.2379627631684129,3723.143798828125,0.5207257704949662
Barrow,stocks_resp14c,Stocks + Respired 14C,0,intermediate,53.25624556377347,0.018777140397599312,15216.5654296875,0.4580889667782821
Barrow,stocks_resp14c,Stocks + Respired 14C,0,slow,839.091781793238,0.001191764740995177,13601.962890625,0.021185262726751725
Barrow,stocks_resp14c,Stocks + Respired 14C,1,fast,4.202338158648259,0.2379627631684129,3723.143798828125,0.5207257704949662
Barrow,stocks_resp14c,Stocks + Respired 14C,1,intermediate,53.25624556377347,0.018777140397599312,15216.5654296875,0.4580889667782821
Barrow,stocks_resp14c,Stocks + Respired 14C,1,slow,839.091781793238,0.001191764740995177,13601.962890625,0.021185262726751725
Barrow,stocks_resp14c,Stocks + Respired 14C,2,fast,4.156848714642811,0.24056684970935438,3682.84130859375,0.5155616854449362
Barrow,stocks_resp14c,Stocks + Respired 14C,2,intermediate,64.93717183527156,0.015399500343758976,18667.197265625,0.4620541669245108
Barrow,stocks_resp14c,Stocks + Respired 14C,2,slow,765.7838280574535,0.0013058515515229374,13146.0517578125,0.022384147630552926
Barrow,stocks_resp14c,Stocks + Respired 14C,3,fast,4.294826141268244,0.23283829591870378,3805.08544921875,0.5657806812819832
Barrow,stocks_resp14c,Stocks + Respired 14C,3,intermediate,67.23404469882095,0.014873417246865953,16922.5625,0.4146005535815001
Barrow,stocks_resp14c,Stocks + Respired 14C,3,slow,904.7774265879962,0.0011052441966540847,13331.8623046875,0.019618765136516756
Barrow,stocks_resp14c,Stocks + Respired 14C,4,fast,4.108133949273179,0.24341952145375456,3639.681884765625,0.5023067956447326
Barrow,stocks_resp14c,Stocks + Respired 14C,4,intermediate,67.55231481552647,0.014803341717168756,20039.75390625,0.47467225307716104
Barrow,stocks_resp14c,Stocks + Respired 14C,4,slow,763.047879840713,0.001310533750789991,13547.8212890625,0.023020951278106366
Barrow,stocks_resp14c,Stocks + Respired 14C,5,fast,4.155362375490675,0.24065289850489094,3681.524658203125,0.5150624756232979
Barrow,stocks_resp14c,Stocks + Respired 14C,5,intermediate,65.04272246361643,0.015374510200728138,18709.3125,0.46391780604036215
Barrow,stocks_resp14c,Stocks + Respired 14C,5,slow,856.6383045083321,0.0011673538233548293,13819.673828125,0.021019718336339945
Barrow,stocks_resp14c,Stocks + Respired 14C,6,fast,4.065838934354555,0.2459517005335452,3602.209716796875,0.48149052746198323
Barrow,stocks_resp14c,Stocks + Respired 14C,6,intermediate,61.55361574406757,0.01624599932777106,19237.884765625,0.5000333456491851
Barrow,stocks_resp14c,Stocks + Respired 14C,6,slow,1025.5101902997365,0.0009751243912142108,14778.671875,0.018476126888831657
Barrow,stocks_resp14c,Stocks + Respired 14C,7,fast,4.023754873562978,0.24852408544323532,3564.924560546875,0.46378800913058266
Barrow,stocks_resp14c,Stocks + Respired 14C,7,intermediate,61.5986567276368,0.016234120240991242,20082.0703125,0.5187040353118686
Barrow,stocks_resp14c,Stocks + Respired 14C,7,slow,968.2307377776082,0.0010328116645989902,13344.8984375,0.017507955557548853
Barrow,stocks_resp14c,Stocks + Respired 14C,8,fast,4.040954082835263,0.24746631104958458,3580.16259765625,0.4748833489057642
